,time,relativehumidity_2m,cloudcover,latitude,longitude
21458,2019-11-04T02:00,89,83,40.634,14.6027
21459,2019-11-04T03:00,86,82,40.634,14.6027
21460,2019-11-04T04:00,85,68,40.634,14.6027
21461,2019-11-04T05:00,85,42,40.634,14.6027
21462,2019-11-04T06:00,82,44,40.634,14.6027
21463,2019-11-04T07:00,83,36,40.634,14.6027
21464,2019-11-04T08:00,82,36,40.634,14.6027
21465,2019-11-04T09:00,76,42,40.634,14.6027
21466,2019-11-04T10:00,74,44,40.634,14.6027
21467,2019-11-04T11:00,81,38,40.634,14.6027
21468,2019-11-04T12:00,81,56,40.634,14.6027
21469,2019-11-04T13:00,81,56,40.634,14.6027
21470,2019-11-04T14:00,78,58,40.634,14.6027
21471,2019-11-04T15:00,75,32,40.634,14.6027
21472,2019-11-04T16:00,73,28,40.634,14.6027
21473,2019-11-04T17:00,71,32,40.634,14.6027
21474,2019-11-04T18:00,75,38,40.634,14.6027
21475,2019-11-04T19:00,76,45,40.634,14.6027
21476,2019-11-04T20:00,76,50,40.634,14.6027
21477,2019-11-04T21:00,75,40,40.634,14.6027
21478,2019-11-04T22:00,74,43,40.634,14.6027
21479,2019-11-04T23:00,80,24,40.634,14.6027
21480,2019-11-05T00:00,82,20,40.634,14.6027
21481,2019-11-05T01:00,81,30,40.634,14.6027
21482,2019-11-05T02:00,80,42,40.634,14.6027
21483,2019-11-05T03:00,80,32,40.634,14.6027
21484,2019-11-05T04:00,81,32,40.634,14.6027
21485,2019-11-05T05:00,85,79,40.634,14.6027
21486,2019-11-05T06:00,88,75,40.634,14.6027
21487,2019-11-05T07:00,87,100,40.634,14.6027
21488,2019-11-05T08:00,87,86,40.634,14.6027
21489,2019-11-05T09:00,83,49,40.634,14.6027
21490,2019-11-05T10:00,82,43,40.634,14.6027
21491,2019-11-05T11:00,81,45,40.634,14.6027
21492,2019-11-05T12:00,84,50,40.634,14.6027
21493,2019-11-05T13:00,85,78,40.634,14.6027
21494,2019-11-05T14:00,85,76,40.634,14.6027
21495,2019-11-05T15:00,87,58,40.634,14.6027
21496,2019-11-05T16:00,85,59,40.634,14.6027
21497,2019-11-05T17:00,84,61,40.634,14.6027
21498,2019-11-05T18:00,86,38,40.634,14.6027
21499,2019-11-05T19:00,85,19,40.634,14.6027
21500,2019-11-05T20:00,85,38,40.634,14.6027
21501,2019-11-05T21:00,86,75,40.634,14.6027
21502,2019-11-05T22:00,90,96,40.634,14.6027
21503,2019-11-05T23:00,91,100,40.634,14.6027
21504,2019-11-06T00:00,91,100,40.634,14.6027
21505,2019-11-06T01:00,86,100,40.634,14.6027
21506,2019-11-06T02:00,82,100,40.634,14.6027
21507,2019-11-06T03:00,79,100,40.634,14.6027
21508,2019-11-06T04:00,83,100,40.634,14.6027
21509,2019-11-06T05:00,86,100,40.634,14.6027
21510,2019-11-06T06:00,85,100,40.634,14.6027
21511,2019-11-06T07:00,84,100,40.634,14.6027
21512,2019-11-06T08:00,87,100,40.634,14.6027
21513,2019-11-06T09:00,85,100,40.634,14.6027
21514,2019-11-06T10:00,86,100,40.634,14.6027
21515,2019-11-06T11:00,87,100,40.634,14.6027
21516,2019-11-06T12:00,89,100,40.634,14.6027
21517,2019-11-06T13:00,86,100,40.634,14.6027
21518,2019-11-06T14:00,86,100,40.634,14.6027
21519,2019-11-06T15:00,85,88,40.634,14.6027
21520,2019-11-06T16:00,85,100,40.634,14.6027
21521,2019-11-06T17:00,86,100,40.634,14.6027
21522,2019-11-06T18:00,88,52,40.634,14.6027
21523,2019-11-06T19:00,90,48,40.634,14.6027
21524,2019-11-06T20:00,91,57,40.634,14.6027
21525,2019-11-06T21:00,91,67,40.634,14.6027
21526,2019-11-06T22:00,92,89,40.634,14.6027
21527,2019-11-06T23:00,92,92,40.634,14.6027
21528,2019-11-07T00:00,92,97,40.634,14.6027
21529,2019-11-07T01:00,93,96,40.634,14.6027
21530,2019-11-07T02:00,93,81,40.634,14.6027
21531,2019-11-07T03:00,93,100,40.634,14.6027
21532,2019-11-07T04:00,92,100,40.634,14.6027
21533,2019-11-07T05:00,92,97,40.634,14.6027
21534,2019-11-07T06:00,94,64,40.634,14.6027
21535,2019-11-07T07:00,95,51,40.634,14.6027
21536,2019-11-07T08:00,97,56,40.634,14.6027
21537,2019-11-07T09:00,91,50,40.634,14.6027
21538,2019-11-07T10:00,86,55,40.634,14.6027
21539,2019-11-07T11:00,73,58,40.634,14.6027
21540,2019-11-07T12:00,70,56,40.634,14.6027
21541,2019-11-07T13:00,67,41,40.634,14.6027
21542,2019-11-07T14:00,64,26,40.634,14.6027
21543,2019-11-07T15:00,64,12,40.634,14.6027
21544,2019-11-07T16:00,66,11,40.634,14.6027
21545,2019-11-07T17:00,68,9,40.634,14.6027
21546,2019-11-07T18:00,73,5,40.634,14.6027
21547,2019-11-07T19:00,74,4,40.634,14.6027
21548,2019-11-07T20:00,75,1,40.634,14.6027
21549,2019-11-07T21:00,77,1,40.634,14.6027
21550,2019-11-07T22:00,79,2,40.634,14.6027
21551,2019-11-07T23:00,81,5,40.634,14.6027
21552,2019-11-08T00:00,85,6,40.634,14.6027
21553,2019-11-08T01:00,87,9,40.634,14.6027
21554,2019-11-08T02:00,88,15,40.634,14.6027
21555,2019-11-08T03:00,89,35,40.634,14.6027
21556,2019-11-08T04:00,89,34,40.634,14.6027
21557,2019-11-08T05:00,87,41,40.634,14.6027
21558,2019-11-08T06:00,87,56,40.634,14.6027
21559,2019-11-08T07:00,88,100,40.634,14.6027
21560,2019-11-08T08:00,86,89,40.634,14.6027
21561,2019-11-08T09:00,82,100,40.634,14.6027
21562,2019-11-08T10:00,86,66,40.634,14.6027
21563,2019-11-08T11:00,87,58,40.634,14.6027
21564,2019-11-08T12:00,84,74,40.634,14.6027
21565,2019-11-08T13:00,83,71,40.634,14.6027
21566,2019-11-08T14:00,81,61,40.634,14.6027
21567,2019-11-08T15:00,76,65,40.634,14.6027
21568,2019-11-08T16:00,79,65,40.634,14.6027
21569,2019-11-08T17:00,84,68,40.634,14.6027
21570,2019-11-08T18:00,90,64,40.634,14.6027
21571,2019-11-08T19:00,91,99,40.634,14.6027
21572,2019-11-08T20:00,92,100,40.634,14.6027
21573,2019-11-08T21:00,92,100,40.634,14.6027
21574,2019-11-08T22:00,90,96,40.634,14.6027
21575,2019-11-08T23:00,91,70,40.634,14.6027
21576,2019-11-09T00:00,86,90,40.634,14.6027
21577,2019-11-09T01:00,83,100,40.634,14.6027
21578,2019-11-09T02:00,83,100,40.634,14.6027
21579,2019-11-09T03:00,85,100,40.634,14.6027
21580,2019-11-09T04:00,82,100,40.634,14.6027
21581,2019-11-09T05:00,84,100,40.634,14.6027
21582,2019-11-09T06:00,85,100,40.634,14.6027
21583,2019-11-09T07:00,84,100,40.634,14.6027
21584,2019-11-09T08:00,85,57,40.634,14.6027
21585,2019-11-09T09:00,87,34,40.634,14.6027
21586,2019-11-09T10:00,90,39,40.634,14.6027
21587,2019-11-09T11:00,82,79,40.634,14.6027
21588,2019-11-09T12:00,85,100,40.634,14.6027
21589,2019-11-09T13:00,85,34,40.634,14.6027
21590,2019-11-09T14:00,89,56,40.634,14.6027
21591,2019-11-09T15:00,91,100,40.634,14.6027
21592,2019-11-09T16:00,89,100,40.634,14.6027
21593,2019-11-09T17:00,90,84,40.634,14.6027
21594,2019-11-09T18:00,92,99,40.634,14.6027
21595,2019-11-09T19:00,93,100,40.634,14.6027
21596,2019-11-09T20:00,95,93,40.634,14.6027
21597,2019-11-09T21:00,95,47,40.634,14.6027
21598,2019-11-09T22:00,94,41,40.634,14.6027
21599,2019-11-09T23:00,93,50,40.634,14.6027
21600,2019-11-10T00:00,90,54,40.634,14.6027
21601,2019-11-10T01:00,85,60,40.634,14.6027
21602,2019-11-10T02:00,84,91,40.634,14.6027
21603,2019-11-10T03:00,85,76,40.634,14.6027
21604,2019-11-10T04:00,87,77,40.634,14.6027
21605,2019-11-10T05:00,88,44,40.634,14.6027
21606,2019-11-10T06:00,88,47,40.634,14.6027
21607,2019-11-10T07:00,89,40,40.634,14.6027
21608,2019-11-10T08:00,90,56,40.634,14.6027
21609,2019-11-10T09:00,85,70,40.634,14.6027
21610,2019-11-10T10:00,85,57,40.634,14.6027
21611,2019-11-10T11:00,78,32,40.634,14.6027
21612,2019-11-10T12:00,76,68,40.634,14.6027
21613,2019-11-10T13:00,73,70,40.634,14.6027
21614,2019-11-10T14:00,70,56,40.634,14.6027
21615,2019-11-10T15:00,70,63,40.634,14.6027
21616,2019-11-10T16:00,70,89,40.634,14.6027
21617,2019-11-10T17:00,70,100,40.634,14.6027
21618,2019-11-10T18:00,74,100,40.634,14.6027
21619,2019-11-10T19:00,73,100,40.634,14.6027
21620,2019-11-10T20:00,75,100,40.634,14.6027
21621,2019-11-10T21:00,80,100,40.634,14.6027
21622,2019-11-10T22:00,83,88,40.634,14.6027
21623,2019-11-10T23:00,87,74,40.634,14.6027
21624,2019-11-11T00:00,86,76,40.634,14.6027
21625,2019-11-11T01:00,87,82,40.634,14.6027
21626,2019-11-11T02:00,87,100,40.634,14.6027
21627,2019-11-11T03:00,90,70,40.634,14.6027
21628,2019-11-11T04:00,90,61,40.634,14.6027
21629,2019-11-11T05:00,89,62,40.634,14.6027
21630,2019-11-11T06:00,88,66,40.634,14.6027
21631,2019-11-11T07:00,89,73,40.634,14.6027
21632,2019-11-11T08:00,89,59,40.634,14.6027
21633,2019-11-11T09:00,85,65,40.634,14.6027
21634,2019-11-11T10:00,81,71,40.634,14.6027
21635,2019-11-11T11:00,74,63,40.634,14.6027
21636,2019-11-11T12:00,70,65,40.634,14.6027
21637,2019-11-11T13:00,70,67,40.634,14.6027
21638,2019-11-11T14:00,69,87,40.634,14.6027
21639,2019-11-11T15:00,76,74,40.634,14.6027
21640,2019-11-11T16:00,79,86,40.634,14.6027
21641,2019-11-11T17:00,82,96,40.634,14.6027
21642,2019-11-11T18:00,86,95,40.634,14.6027
21643,2019-11-11T19:00,87,68,40.634,14.6027
21644,2019-11-11T20:00,88,70,40.634,14.6027
21645,2019-11-11T21:00,87,68,40.634,14.6027
21646,2019-11-11T22:00,86,74,40.634,14.6027
21647,2019-11-11T23:00,88,89,40.634,14.6027
21648,2019-11-12T00:00,89,100,40.634,14.6027
21649,2019-11-12T01:00,88,100,40.634,14.6027
21650,2019-11-12T02:00,88,90,40.634,14.6027
21651,2019-11-12T03:00,89,80,40.634,14.6027
21652,2019-11-12T04:00,87,77,40.634,14.6027
21653,2019-11-12T05:00,89,77,40.634,14.6027
21654,2019-11-12T06:00,89,89,40.634,14.6027
21655,2019-11-12T07:00,88,97,40.634,14.6027
21656,2019-11-12T08:00,88,68,40.634,14.6027
21657,2019-11-12T09:00,87,84,40.634,14.6027
21658,2019-11-12T10:00,88,100,40.634,14.6027
21659,2019-11-12T11:00,90,100,40.634,14.6027
21660,2019-11-12T12:00,90,100,40.634,14.6027
21661,2019-11-12T13:00,90,100,40.634,14.6027
21662,2019-11-12T14:00,86,40,40.634,14.6027
21663,2019-11-12T15:00,72,43,40.634,14.6027
21664,2019-11-12T16:00,73,37,40.634,14.6027
21665,2019-11-12T17:00,79,49,40.634,14.6027
21666,2019-11-12T18:00,84,42,40.634,14.6027
21667,2019-11-12T19:00,84,47,40.634,14.6027
21668,2019-11-12T20:00,83,46,40.634,14.6027
21669,2019-11-12T21:00,82,47,40.634,14.6027
21670,2019-11-12T22:00,80,76,40.634,14.6027
21671,2019-11-12T23:00,79,100,40.634,14.6027
21672,2019-11-13T00:00,82,100,40.634,14.6027
21673,2019-11-13T01:00,84,100,40.634,14.6027
21674,2019-11-13T02:00,87,100,40.634,14.6027
21675,2019-11-13T03:00,88,100,40.634,14.6027
21676,2019-11-13T04:00,87,100,40.634,14.6027
21677,2019-11-13T05:00,86,100,40.634,14.6027
21678,2019-11-13T06:00,87,100,40.634,14.6027
21679,2019-11-13T07:00,88,100,40.634,14.6027
21680,2019-11-13T08:00,88,83,40.634,14.6027
21681,2019-11-13T09:00,83,77,40.634,14.6027
21682,2019-11-13T10:00,81,67,40.634,14.6027
21683,2019-11-13T11:00,90,49,40.634,14.6027
21684,2019-11-13T12:00,92,47,40.634,14.6027
21685,2019-11-13T13:00,91,39,40.634,14.6027
21686,2019-11-13T14:00,86,38,40.634,14.6027
21687,2019-11-13T15:00,83,42,40.634,14.6027
21688,2019-11-13T16:00,80,42,40.634,14.6027
21689,2019-11-13T17:00,78,45,40.634,14.6027
21690,2019-11-13T18:00,75,42,40.634,14.6027
21691,2019-11-13T19:00,74,47,40.634,14.6027
21692,2019-11-13T20:00,73,39,40.634,14.6027
21693,2019-11-13T21:00,72,62,40.634,14.6027
21694,2019-11-13T22:00,69,84,40.634,14.6027
21695,2019-11-13T23:00,69,97,40.634,14.6027
21696,2019-11-14T00:00,70,89,40.634,14.6027
21697,2019-11-14T01:00,73,73,40.634,14.6027
21698,2019-11-14T02:00,77,97,40.634,14.6027
21699,2019-11-14T03:00,80,100,40.634,14.6027
21700,2019-11-14T04:00,86,100,40.634,14.6027
21701,2019-11-14T05:00,89,100,40.634,14.6027
21702,2019-11-14T06:00,92,100,40.634,14.6027
21703,2019-11-14T07:00,93,100,40.634,14.6027
21704,2019-11-14T08:00,90,100,40.634,14.6027
21705,2019-11-14T09:00,88,100,40.634,14.6027
21706,2019-11-14T10:00,89,97,40.634,14.6027
21707,2019-11-14T11:00,87,55,40.634,14.6027
21708,2019-11-14T12:00,86,49,40.634,14.6027
21709,2019-11-14T13:00,88,53,40.634,14.6027
21710,2019-11-14T14:00,87,44,40.634,14.6027
21711,2019-11-14T15:00,86,46,40.634,14.6027
21712,2019-11-14T16:00,86,45,40.634,14.6027
21713,2019-11-14T17:00,85,37,40.634,14.6027
21714,2019-11-14T18:00,86,38,40.634,14.6027
21715,2019-11-14T19:00,85,29,40.634,14.6027
21716,2019-11-14T20:00,85,26,40.634,14.6027
21717,2019-11-14T21:00,87,19,40.634,14.6027
21718,2019-11-14T22:00,88,19,40.634,14.6027
21719,2019-11-14T23:00,88,44,40.634,14.6027
21720,2019-11-15T00:00,86,60,40.634,14.6027
21721,2019-11-15T01:00,86,97,40.634,14.6027
21722,2019-11-15T02:00,84,100,40.634,14.6027
21723,2019-11-15T03:00,82,100,40.634,14.6027
21724,2019-11-15T04:00,83,100,40.634,14.6027
21725,2019-11-15T05:00,84,100,40.634,14.6027
21726,2019-11-15T06:00,82,100,40.634,14.6027
21727,2019-11-15T07:00,81,80,40.634,14.6027
21728,2019-11-15T08:00,79,74,40.634,14.6027
21729,2019-11-15T09:00,76,72,40.634,14.6027
21730,2019-11-15T10:00,76,64,40.634,14.6027
21731,2019-11-15T11:00,70,50,40.634,14.6027
21732,2019-11-15T12:00,68,74,40.634,14.6027
21733,2019-11-15T13:00,69,51,40.634,14.6027
21734,2019-11-15T14:00,71,36,40.634,14.6027
21735,2019-11-15T15:00,72,30,40.634,14.6027
21736,2019-11-15T16:00,70,8,40.634,14.6027
21737,2019-11-15T17:00,73,16,40.634,14.6027
21738,2019-11-15T18:00,75,20,40.634,14.6027
21739,2019-11-15T19:00,76,34,40.634,14.6027
21740,2019-11-15T20:00,77,50,40.634,14.6027
21741,2019-11-15T21:00,80,54,40.634,14.6027
21742,2019-11-15T22:00,82,61,40.634,14.6027
21743,2019-11-15T23:00,87,100,40.634,14.6027
21744,2019-11-16T00:00,88,100,40.634,14.6027
21745,2019-11-16T01:00,89,100,40.634,14.6027
21746,2019-11-16T02:00,89,100,40.634,14.6027
21747,2019-11-16T03:00,88,100,40.634,14.6027
21748,2019-11-16T04:00,91,92,40.634,14.6027
21749,2019-11-16T05:00,91,99,40.634,14.6027
21750,2019-11-16T06:00,94,100,40.634,14.6027
21751,2019-11-16T07:00,93,100,40.634,14.6027
21752,2019-11-16T08:00,92,100,40.634,14.6027
21753,2019-11-16T09:00,93,100,40.634,14.6027
21754,2019-11-16T10:00,94,100,40.634,14.6027
21755,2019-11-16T11:00,94,95,40.634,14.6027
21756,2019-11-16T12:00,94,89,40.634,14.6027
21757,2019-11-16T13:00,92,49,40.634,14.6027
21758,2019-11-16T14:00,87,24,40.634,14.6027
21759,2019-11-16T15:00,83,7,40.634,14.6027
21760,2019-11-16T16:00,78,23,40.634,14.6027
21761,2019-11-16T17:00,73,24,40.634,14.6027
21762,2019-11-16T18:00,68,14,40.634,14.6027
21763,2019-11-16T19:00,67,18,40.634,14.6027
21764,2019-11-16T20:00,66,19,40.634,14.6027
21765,2019-11-16T21:00,65,12,40.634,14.6027
21766,2019-11-16T22:00,63,6,40.634,14.6027
21767,2019-11-16T23:00,65,21,40.634,14.6027
21768,2019-11-17T00:00,64,29,40.634,14.6027
21769,2019-11-17T01:00,64,15,40.634,14.6027
21770,2019-11-17T02:00,65,16,40.634,14.6027
21771,2019-11-17T03:00,68,15,40.634,14.6027
21772,2019-11-17T04:00,70,20,40.634,14.6027
21773,2019-11-17T05:00,69,32,40.634,14.6027
21774,2019-11-17T06:00,74,42,40.634,14.6027
21775,2019-11-17T07:00,78,91,40.634,14.6027
21776,2019-11-17T08:00,83,100,40.634,14.6027
21777,2019-11-17T09:00,87,100,40.634,14.6027
21778,2019-11-17T10:00,85,100,40.634,14.6027
21779,2019-11-17T11:00,82,98,40.634,14.6027
21780,2019-11-17T12:00,82,88,40.634,14.6027
21781,2019-11-17T13:00,83,100,40.634,14.6027
21782,2019-11-17T14:00,82,100,40.634,14.6027
21783,2019-11-17T15:00,84,100,40.634,14.6027
21784,2019-11-17T16:00,86,100,40.634,14.6027
21785,2019-11-17T17:00,89,100,40.634,14.6027
21786,2019-11-17T18:00,93,100,40.634,14.6027
21787,2019-11-17T19:00,94,100,40.634,14.6027
21788,2019-11-17T20:00,92,100,40.634,14.6027
21789,2019-11-17T21:00,86,100,40.634,14.6027
21790,2019-11-17T22:00,84,100,40.634,14.6027
21791,2019-11-17T23:00,83,56,40.634,14.6027
21792,2019-11-18T00:00,82,36,40.634,14.6027
21793,2019-11-18T01:00,82,28,40.634,14.6027
21794,2019-11-18T02:00,82,26,40.634,14.6027
21795,2019-11-18T03:00,83,18,40.634,14.6027
21796,2019-11-18T04:00,83,16,40.634,14.6027
21797,2019-11-18T05:00,82,37,40.634,14.6027
21798,2019-11-18T06:00,84,37,40.634,14.6027
21799,2019-11-18T07:00,86,60,40.634,14.6027
21800,2019-11-18T08:00,86,89,40.634,14.6027
21801,2019-11-18T09:00,81,80,40.634,14.6027
21802,2019-11-18T10:00,79,82,40.634,14.6027
21803,2019-11-18T11:00,72,80,40.634,14.6027
21804,2019-11-18T12:00,70,53,40.634,14.6027
21805,2019-11-18T13:00,67,68,40.634,14.6027
21806,2019-11-18T14:00,67,67,40.634,14.6027
21807,2019-11-18T15:00,68,70,40.634,14.6027
21808,2019-11-18T16:00,68,86,40.634,14.6027
21809,2019-11-18T17:00,70,100,40.634,14.6027
21810,2019-11-18T18:00,76,100,40.634,14.6027
21811,2019-11-18T19:00,76,100,40.634,14.6027
21812,2019-11-18T20:00,76,79,40.634,14.6027
21813,2019-11-18T21:00,77,66,40.634,14.6027
21814,2019-11-18T22:00,78,69,40.634,14.6027
21815,2019-11-18T23:00,79,67,40.634,14.6027
21816,2019-11-19T00:00,80,100,40.634,14.6027
21817,2019-11-19T01:00,84,89,40.634,14.6027
21818,2019-11-19T02:00,84,86,40.634,14.6027
21819,2019-11-19T03:00,82,81,40.634,14.6027
21820,2019-11-19T04:00,81,100,40.634,14.6027
21821,2019-11-19T05:00,80,100,40.634,14.6027
21822,2019-11-19T06:00,81,100,40.634,14.6027
21823,2019-11-19T07:00,82,100,40.634,14.6027
21824,2019-11-19T08:00,81,100,40.634,14.6027
21825,2019-11-19T09:00,81,100,40.634,14.6027
21826,2019-11-19T10:00,83,100,40.634,14.6027
21827,2019-11-19T11:00,87,100,40.634,14.6027
21828,2019-11-19T12:00,85,100,40.634,14.6027
21829,2019-11-19T13:00,88,100,40.634,14.6027
21830,2019-11-19T14:00,90,93,40.634,14.6027
21831,2019-11-19T15:00,91,100,40.634,14.6027
21832,2019-11-19T16:00,93,100,40.634,14.6027
21833,2019-11-19T17:00,92,100,40.634,14.6027
21834,2019-11-19T18:00,93,100,40.634,14.6027
21835,2019-11-19T19:00,94,100,40.634,14.6027
21836,2019-11-19T20:00,92,100,40.634,14.6027
21837,2019-11-19T21:00,92,100,40.634,14.6027
21838,2019-11-19T22:00,94,67,40.634,14.6027
21839,2019-11-19T23:00,94,78,40.634,14.6027
21840,2019-11-20T00:00,94,96,40.634,14.6027
21841,2019-11-20T01:00,93,100,40.634,14.6027
21842,2019-11-20T02:00,95,100,40.634,14.6027
21843,2019-11-20T03:00,94,100,40.634,14.6027
21844,2019-11-20T04:00,94,100,40.634,14.6027
21845,2019-11-20T05:00,94,100,40.634,14.6027
21846,2019-11-20T06:00,95,57,40.634,14.6027
21847,2019-11-20T07:00,95,46,40.634,14.6027
21848,2019-11-20T08:00,95,59,40.634,14.6027
21849,2019-11-20T09:00,89,62,40.634,14.6027
21850,2019-11-20T10:00,90,49,40.634,14.6027
21851,2019-11-20T11:00,90,51,40.634,14.6027
21852,2019-11-20T12:00,88,43,40.634,14.6027
21853,2019-11-20T13:00,85,43,40.634,14.6027
21854,2019-11-20T14:00,79,53,40.634,14.6027
21855,2019-11-20T15:00,82,47,40.634,14.6027
21856,2019-11-20T16:00,87,46,40.634,14.6027
21857,2019-11-20T17:00,88,50,40.634,14.6027
21858,2019-11-20T18:00,93,40,40.634,14.6027
21859,2019-11-20T19:00,93,29,40.634,14.6027
21860,2019-11-20T20:00,91,40,40.634,14.6027
21861,2019-11-20T21:00,91,72,40.634,14.6027
21862,2019-11-20T22:00,91,80,40.634,14.6027
21863,2019-11-20T23:00,88,65,40.634,14.6027
21864,2019-11-21T00:00,88,68,40.634,14.6027
21865,2019-11-21T01:00,89,82,40.634,14.6027
21866,2019-11-21T02:00,92,87,40.634,14.6027
21867,2019-11-21T03:00,92,76,40.634,14.6027
21868,2019-11-21T04:00,92,69,40.634,14.6027
21869,2019-11-21T05:00,93,75,40.634,14.6027
21870,2019-11-21T06:00,92,72,40.634,14.6027
21871,2019-11-21T07:00,92,78,40.634,14.6027
21872,2019-11-21T08:00,92,95,40.634,14.6027
21873,2019-11-21T09:00,89,71,40.634,14.6027
21874,2019-11-21T10:00,88,87,40.634,14.6027
21875,2019-11-21T11:00,87,100,40.634,14.6027
21876,2019-11-21T12:00,85,88,40.634,14.6027
21877,2019-11-21T13:00,84,78,40.634,14.6027
21878,2019-11-21T14:00,84,89,40.634,14.6027
21879,2019-11-21T15:00,86,100,40.634,14.6027
21880,2019-11-21T16:00,87,100,40.634,14.6027
21881,2019-11-21T17:00,88,100,40.634,14.6027
21882,2019-11-21T18:00,91,100,40.634,14.6027
21883,2019-11-21T19:00,92,100,40.634,14.6027
21884,2019-11-21T20:00,92,100,40.634,14.6027
21885,2019-11-21T21:00,94,100,40.634,14.6027
21886,2019-11-21T22:00,94,100,40.634,14.6027
21887,2019-11-21T23:00,93,92,40.634,14.6027
21888,2019-11-22T00:00,93,56,40.634,14.6027
21889,2019-11-22T01:00,93,71,40.634,14.6027
21890,2019-11-22T02:00,93,74,40.634,14.6027
21891,2019-11-22T03:00,94,81,40.634,14.6027
21892,2019-11-22T04:00,92,87,40.634,14.6027
21893,2019-11-22T05:00,93,95,40.634,14.6027
21894,2019-11-22T06:00,93,97,40.634,14.6027
21895,2019-11-22T07:00,93,100,40.634,14.6027
21896,2019-11-22T08:00,94,100,40.634,14.6027
21897,2019-11-22T09:00,88,100,40.634,14.6027
21898,2019-11-22T10:00,90,100,40.634,14.6027
21899,2019-11-22T11:00,91,100,40.634,14.6027
21900,2019-11-22T12:00,91,100,40.634,14.6027
21901,2019-11-22T13:00,90,100,40.634,14.6027
21902,2019-11-22T14:00,87,100,40.634,14.6027
21903,2019-11-22T15:00,90,100,40.634,14.6027
21904,2019-11-22T16:00,88,100,40.634,14.6027
21905,2019-11-22T17:00,88,100,40.634,14.6027
21906,2019-11-22T18:00,93,100,40.634,14.6027
21907,2019-11-22T19:00,92,100,40.634,14.6027
21908,2019-11-22T20:00,91,86,40.634,14.6027
21909,2019-11-22T21:00,93,86,40.634,14.6027
21910,2019-11-22T22:00,94,81,40.634,14.6027
21911,2019-11-22T23:00,93,67,40.634,14.6027
21912,2019-11-23T00:00,93,61,40.634,14.6027
21913,2019-11-23T01:00,93,60,40.634,14.6027
21914,2019-11-23T02:00,94,47,40.634,14.6027
21915,2019-11-23T03:00,95,60,40.634,14.6027
21916,2019-11-23T04:00,96,61,40.634,14.6027
21917,2019-11-23T05:00,95,64,40.634,14.6027
21918,2019-11-23T06:00,95,74,40.634,14.6027
21919,2019-11-23T07:00,93,63,40.634,14.6027
21920,2019-11-23T08:00,89,47,40.634,14.6027
21921,2019-11-23T09:00,82,58,40.634,14.6027
21922,2019-11-23T10:00,81,60,40.634,14.6027
21923,2019-11-23T11:00,72,56,40.634,14.6027
21924,2019-11-23T12:00,68,47,40.634,14.6027
21925,2019-11-23T13:00,66,43,40.634,14.6027
21926,2019-11-23T14:00,65,31,40.634,14.6027
21927,2019-11-23T15:00,72,30,40.634,14.6027
21928,2019-11-23T16:00,71,31,40.634,14.6027
21929,2019-11-23T17:00,72,38,40.634,14.6027
21930,2019-11-23T18:00,75,46,40.634,14.6027
21931,2019-11-23T19:00,76,55,40.634,14.6027
21932,2019-11-23T20:00,77,67,40.634,14.6027
21933,2019-11-23T21:00,78,61,40.634,14.6027
21934,2019-11-23T22:00,78,84,40.634,14.6027
21935,2019-11-23T23:00,78,100,40.634,14.6027
21936,2019-11-24T00:00,78,100,40.634,14.6027
21937,2019-11-24T01:00,79,97,40.634,14.6027
21938,2019-11-24T02:00,83,100,40.634,14.6027
21939,2019-11-24T03:00,87,100,40.634,14.6027
21940,2019-11-24T04:00,85,100,40.634,14.6027
21941,2019-11-24T05:00,87,100,40.634,14.6027
21942,2019-11-24T06:00,90,100,40.634,14.6027
21943,2019-11-24T07:00,91,100,40.634,14.6027
21944,2019-11-24T08:00,90,100,40.634,14.6027
21945,2019-11-24T09:00,88,100,40.634,14.6027
21946,2019-11-24T10:00,91,100,40.634,14.6027
21947,2019-11-24T11:00,90,100,40.634,14.6027
21948,2019-11-24T12:00,91,100,40.634,14.6027
21949,2019-11-24T13:00,92,100,40.634,14.6027
21950,2019-11-24T14:00,90,100,40.634,14.6027
21951,2019-11-24T15:00,89,100,40.634,14.6027
21952,2019-11-24T16:00,88,92,40.634,14.6027
21953,2019-11-24T17:00,88,99,40.634,14.6027
21954,2019-11-24T18:00,89,63,40.634,14.6027
21955,2019-11-24T19:00,90,68,40.634,14.6027
21956,2019-11-24T20:00,90,91,40.634,14.6027
21957,2019-11-24T21:00,89,100,40.634,14.6027
21958,2019-11-24T22:00,91,100,40.634,14.6027
21959,2019-11-24T23:00,86,100,40.634,14.6027
21960,2019-11-25T00:00,88,80,40.634,14.6027
21961,2019-11-25T01:00,89,81,40.634,14.6027
21962,2019-11-25T02:00,89,85,40.634,14.6027
21963,2019-11-25T03:00,89,96,40.634,14.6027
21964,2019-11-25T04:00,89,100,40.634,14.6027
21965,2019-11-25T05:00,92,100,40.634,14.6027
21966,2019-11-25T06:00,93,100,40.634,14.6027
21967,2019-11-25T07:00,93,100,40.634,14.6027
21968,2019-11-25T08:00,91,100,40.634,14.6027
21969,2019-11-25T09:00,90,100,40.634,14.6027
21970,2019-11-25T10:00,88,100,40.634,14.6027
21971,2019-11-25T11:00,85,86,40.634,14.6027
21972,2019-11-25T12:00,84,100,40.634,14.6027
21973,2019-11-25T13:00,84,100,40.634,14.6027
21974,2019-11-25T14:00,84,100,40.634,14.6027
